latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
42.6859,-111.58354,306.68,2.09,1.41,2024-07-14,0937,A,69,6.1NRT,285.15,27.84,N
41.70513,-104.38021,308.01,1.01,1,2024-07-14,0937,A,73,6.1NRT,285.87,8.32,N
41.70343,-104.36842,300.64,1.01,1,2024-07-14,0937,A,30,6.1NRT,287.62,4.02,N
40.86913,-109.44159,325.85,1.49,1.21,2024-07-14,0937,A,55,6.1NRT,281.78,42.48,N
40.86739,-109.42401,341.08,1.49,1.21,2024-07-14,0937,A,100,6.1NRT,279.93,82.32,N
40.85833,-109.44191,338.5,1.49,1.21,2024-07-14,0937,A,100,6.1NRT,276.84,73.86,N
40.85653,-109.42371,392.7,1.49,1.21,2024-07-14,0937,A,100,6.1NRT,285.7,383.46,N
40.86259,-109.42924,380.8,1.49,1.21,2024-07-14,0937,A,100,6.1NRT,291.94,283.18,N
40.86079,-109.41202,328.47,1.49,1.2,2024-07-14,0937,A,77,6.1NRT,282.14,50.89,N
40.85172,-109.42913,310.21,1.49,1.21,2024-07-14,0937,A,70,6.1NRT,268.49,20.01,N
35.99303,-118.28118,302.32,4.71,1.99,2024-07-14,0939,A,48,6.1NRT,284.85,67.55,N
34.95212,-118.53255,309.08,4.79,2,2024-07-14,0939,A,66,6.1NRT,289.94,82.91,N
34.95388,-118.53915,310.24,4.79,2,2024-07-14,0939,A,80,6.1NRT,289.79,91.45,N
33.62792,-111.12515,313.75,1.49,1.21,2024-07-14,0939,A,87,6.1NRT,297.52,15.3,N
33.60159,-111.08298,308.67,1.48,1.2,2024-07-14,0939,A,73,6.1NRT,298.34,8.12,N
33.59993,-111.06781,312.71,1.48,1.2,2024-07-14,0939,A,85,6.1NRT,298.55,13.5,N
33.59092,-111.08446,316.13,1.48,1.2,2024-07-14,0939,A,92,6.1NRT,298.54,18,N
33.58926,-111.06926,310.19,1.48,1.2,2024-07-14,0939,A,78,6.1NRT,298.78,9.77,N
33.5743,-111.13123,305.65,1.49,1.21,2024-07-14,0939,A,61,6.1NRT,295.01,6.39,N
35.13978,-118.76523,307.03,3.9,1.84,2024-07-14,1117,A,54,6.1NRT,293.17,46.34,N
35.12397,-118.77045,309.05,3.9,1.84,2024-07-14,1117,A,76,6.1NRT,293.36,56.68,N
35.06583,-118.74439,311.79,3.92,1.84,2024-07-14,1117,A,83,6.1NRT,293.61,71.4,N
35.13368,-118.77399,313.2,3.9,1.84,2024-07-14,1117,A,87,6.1NRT,293.29,77.2,N
35.12529,-118.73997,303.93,3.92,1.84,2024-07-14,1117,A,30,6.1NRT,292.37,32.09,N
35.07624,-118.7495,307.39,3.92,1.84,2024-07-14,1117,A,71,6.1NRT,293.28,48.07,N
34.97694,-118.49273,304.75,4.11,1.88,2024-07-14,1117,A,49,6.1NRT,290.1,46.81,N
34.95658,-118.54989,305.93,4.08,1.87,2024-07-14,1117,A,66,6.1NRT,289.14,51.59,N
34.97036,-118.49734,306.1,4.11,1.88,2024-07-14,1117,A,35,6.1NRT,290.13,50.08,N
34.94986,-118.5551,304.27,4.08,1.87,2024-07-14,1117,A,59,6.1NRT,289.12,44.88,N
49.12808,-123.84489,300.08,1.04,1.02,2024-07-14,1115,A,15,6.1NRT,289.53,5.21,N
48.25081,-120.55492,330.55,1.37,1.16,2024-07-14,1115,A,100,6.1NRT,290.24,49.37,N
48.24771,-120.53947,313.81,1.37,1.16,2024-07-14,1115,A,88,6.1NRT,288.57,22.58,N
48.24394,-120.57449,318.27,1.37,1.16,2024-07-14,1115,A,97,6.1NRT,290.3,26.19,N
48.24071,-120.5584,347.97,1.37,1.16,2024-07-14,1115,A,100,6.1NRT,292.8,93.84,N
48.23085,-120.56311,318.62,1.37,1.16,2024-07-14,1115,A,97,6.1NRT,289.24,26.52,N
48.22066,-120.56625,311.14,1.37,1.16,2024-07-14,1115,A,42,6.1NRT,291.91,16.28,N
48.19337,-120.4316,301.61,1.39,1.17,2024-07-14,1115,A,34,6.1NRT,286.86,10.16,N
48.18774,-120.43987,301.57,1.39,1.17,2024-07-14,1115,A,42,6.1NRT,287.63,9.82,N
45.21893,-119.9577,320.68,1.74,1.29,2024-07-14,1115,A,100,6.1NRT,290.07,41.66,N
45.20796,-119.96278,327.6,1.74,1.29,2024-07-14,1115,A,100,6.1NRT,291.61,57.32,N
45.2035,-119.94209,347.02,1.74,1.29,2024-07-14,1115,A,100,6.1NRT,294.78,126.34,N
45.19905,-119.92149,308.63,1.75,1.3,2024-07-14,1115,A,25,6.1NRT,290.84,18.86,N
45.18801,-119.92641,306.94,1.75,1.3,2024-07-14,1115,A,17,6.1NRT,290.42,15.14,N
45.18342,-119.90522,314.45,1.75,1.3,2024-07-14,1115,A,74,6.1NRT,287.77,26.67,N
45.1791,-119.88531,334.39,1.76,1.3,2024-07-14,1115,A,100,6.1NRT,291.18,76.48,N
45.17458,-119.86452,355.53,1.76,1.3,2024-07-14,1115,A,100,6.1NRT,295.14,172.61,N
45.16986,-119.84281,308.08,1.77,1.3,2024-07-14,1115,A,73,6.1NRT,288.48,20.42,N
45.16359,-119.86984,331.05,1.76,1.3,2024-07-14,1115,A,100,6.1NRT,290.86,67.67,N
45.1571,-119.89576,313.62,1.76,1.3,2024-07-14,1115,A,24,6.1NRT,288.54,24.32,N
49.65907,-67.73363,311.86,3.06,1.66,2024-07-14,1403,T,51,6.1NRT,292.59,36.38,D
49.65958,-67.74174,313.31,3.06,1.66,2024-07-14,1403,T,58,6.1NRT,292.84,42.94,D
18.63707,-92.50376,310.3,1.34,1.15,2024-07-14,1552,T,0,6.1NRT,286.46,7.98,D
42.32113,-77.65355,312.55,1.39,1.17,2024-07-14,1544,T,45,6.1NRT,300.67,10.22,D
40.99471,-76.4539,312.81,1.72,1.29,2024-07-14,1544,T,43,6.1NRT,299.4,13.1,D
40.19285,-74.55783,313.54,2.32,1.47,2024-07-14,1544,T,54,6.1NRT,294.55,16.25,D
40.85682,-81.4246,311.21,1.05,1.02,2024-07-14,1544,T,38,6.1NRT,290.13,5.55,D
40.00997,-77.52184,319.83,1.58,1.24,2024-07-14,1544,T,25,6.1NRT,304.69,15.15,D
39.90646,-77.66152,320.8,1.56,1.23,2024-07-14,1544,T,28,6.1NRT,303.79,15.87,D
39.38929,-78.01301,312.4,1.53,1.22,2024-07-14,1544,T,29,6.1NRT,295.43,10.69,D
39.08743,-82.33392,311.21,1.03,1.01,2024-07-14,1546,T,44,6.1NRT,294.82,4.97,D
39.11304,-82.9864,316.23,1.01,1,2024-07-14,1546,T,36,6.1NRT,301.94,6.22,D
38.36572,-78.91748,319.93,1.43,1.18,2024-07-14,1546,T,67,6.1NRT,303.37,10.91,D
38.59806,-82.82603,317.66,1.02,1.01,2024-07-14,1546,T,59,6.1NRT,303.05,8.67,D
38.7606,-84.99322,315.11,1.03,1.01,2024-07-14,1546,T,54,6.1NRT,296.55,8.56,D
37.5032,-77.59816,317.25,1.78,1.31,2024-07-14,1546,T,67,6.1NRT,301.03,16.3,D
37.05293,-77.16865,313.81,1.94,1.36,2024-07-14,1546,T,57,6.1NRT,296.93,16.68,D
37.23109,-82.04086,311.96,1.09,1.04,2024-07-14,1546,T,57,6.1NRT,299.94,6.16,D
36.72337,-79.86664,318.14,1.37,1.16,2024-07-14,1546,T,37,6.1NRT,302.78,10.51,D
36.55267,-79.89599,314.87,1.38,1.16,2024-07-14,1546,T,56,6.1NRT,301.9,8.04,D
36.66109,-80.91483,314.13,1.22,1.1,2024-07-14,1546,T,52,6.1NRT,300.68,8.14,D
36.20928,-80.2907,319.18,1.33,1.14,2024-07-14,1546,T,50,6.1NRT,303.22,10.64,D
36.27191,-80.8179,316.34,1.25,1.11,2024-07-14,1546,T,49,6.1NRT,302.05,8.15,D
36.36072,-82.17858,316.46,1.1,1.04,2024-07-14,1546,T,44,6.1NRT,301.61,7.19,D
35.77981,-79.81199,316.29,1.44,1.19,2024-07-14,1546,T,52,6.1NRT,298.2,10.7,D
35.83062,-80.83201,321.67,1.27,1.12,2024-07-14,1546,T,56,6.1NRT,301.62,12.68,D
36.16585,-83.39792,322.93,1.02,1.01,2024-07-14,1546,T,42,6.1NRT,305.94,7.5,D
35.63508,-80.78191,319.62,1.29,1.13,2024-07-14,1546,T,55,6.1NRT,301.24,9.32,D
35.45102,-80.22673,315.39,1.39,1.17,2024-07-14,1546,T,58,6.1NRT,298.66,10.42,D
35.58312,-81.25533,316.76,1.22,1.1,2024-07-14,1546,T,56,6.1NRT,302.43,7.79,D
35.94299,-83.82541,316.39,1.01,1.01,2024-07-14,1546,T,45,6.1NRT,302.29,6.08,D
35.30619,-81.57913,316.59,1.19,1.09,2024-07-14,1546,T,43,6.1NRT,300.92,6.21,D
35.25214,-81.37864,317.24,1.22,1.1,2024-07-14,1546,T,53,6.1NRT,300.13,6.44,D
34.74707,-78.80639,313.96,1.74,1.29,2024-07-14,1546,T,46,6.1NRT,298.25,11.15,D
35.28535,-82.069,317.28,1.14,1.06,2024-07-14,1546,T,67,6.1NRT,303.69,9.23,D
34.71149,-81.00468,315.03,1.3,1.13,2024-07-14,1546,T,55,6.1NRT,299.15,9.49,D
34.44295,-81.88927,327.52,1.19,1.08,2024-07-14,1546,T,79,6.1NRT,300.35,20.9,D
34.4585,-82.68879,322.17,1.1,1.05,2024-07-14,1546,T,61,6.1NRT,300.25,10.96,D
34.65578,-84.9955,315.28,1,1,2024-07-14,1546,T,49,6.1NRT,297.86,5.65,D
33.91549,-81.47414,316.03,1.27,1.12,2024-07-14,1546,T,57,6.1NRT,296.66,7.2,D
34.43966,-84.9165,319.4,1,1,2024-07-14,1546,T,23,6.1NRT,303.22,7.34,D
34.63481,-87.08559,325.87,1.09,1.04,2024-07-14,1546,T,49,6.1NRT,304.54,11.57,D
33.78975,-81.58673,317,1.26,1.11,2024-07-14,1546,T,53,6.1NRT,299.94,7.73,D
33.71051,-81.84164,316,1.22,1.1,2024-07-14,1546,T,22,6.1NRT,299.7,6.99,D
33.45221,-80.84955,315.88,1.39,1.17,2024-07-14,1546,T,41,6.1NRT,299.88,9.62,D
33.58743,-81.78423,321.58,1.24,1.11,2024-07-14,1546,T,59,6.1NRT,305.38,11.92,D
33.50084,-81.41229,316.13,1.3,1.13,2024-07-14,1546,T,43,6.1NRT,299.7,7.96,D
33.48959,-81.88704,320.67,1.23,1.1,2024-07-14,1546,T,56,6.1NRT,299.54,10.33,D
33.25846,-81.38589,319.36,1.31,1.14,2024-07-14,1546,T,44,6.1NRT,301,10.84,D
33.29826,-83.38026,318.67,1.07,1.03,2024-07-14,1546,T,55,6.1NRT,302.8,8.4,D
32.81764,-83.55928,322.87,1.07,1.03,2024-07-14,1546,T,43,6.1NRT,304.44,10.7,D
32.50665,-82.84571,315.88,1.15,1.07,2024-07-14,1546,T,27,6.1NRT,300.55,7.6,D
32.17684,-82.53947,319.79,1.2,1.09,2024-07-14,1546,T,61,6.1NRT,300.37,10.44,D
31.79155,-82.69104,321.18,1.19,1.09,2024-07-14,1546,T,69,6.1NRT,303.02,11.37,D
31.78947,-82.67886,319.19,1.19,1.09,2024-07-14,1546,T,60,6.1NRT,301.82,8.39,D
31.54132,-84.09908,321.43,1.06,1.03,2024-07-14,1546,T,47,6.1NRT,304.88,9.4,D
30.69241,-82.07038,312.41,1.33,1.14,2024-07-14,1548,T,49,6.1NRT,291.94,9.31,D
30.29026,-82.07601,318.53,1.35,1.15,2024-07-14,1548,T,65,6.1NRT,298.35,12.38,D
31.14617,-87.98479,310.47,1.09,1.04,2024-07-14,1548,T,27,6.1NRT,283.36,6.9,D
30.23511,-82.6467,315.41,1.26,1.12,2024-07-14,1548,T,56,6.1NRT,298.09,8.11,D
30.75294,-86.04179,312.72,1,1,2024-07-14,1548,T,41,6.1NRT,297.67,4.32,D
30.64541,-86.71456,318.65,1.01,1,2024-07-14,1548,T,47,6.1NRT,298.6,7.01,D
30.64398,-86.70427,328.96,1.01,1,2024-07-14,1548,T,81,6.1NRT,297.98,18.64,D
29.74521,-81.6923,315.64,1.46,1.19,2024-07-14,1548,T,30,6.1NRT,295.4,9.3,D
29.59428,-81.46217,317.2,1.51,1.21,2024-07-14,1548,T,64,6.1NRT,298.18,15.49,D
29.4731,-81.8259,313.41,1.45,1.19,2024-07-14,1548,T,39,6.1NRT,294.86,9.2,D
28.29533,-81.6622,314.57,1.56,1.23,2024-07-14,1548,T,55,6.1NRT,295.72,13.57,D
27.57571,-82.31219,317.72,1.46,1.19,2024-07-14,1548,T,29,6.1NRT,291.94,13.13,D
27.01112,-80.99131,324.3,1.83,1.33,2024-07-14,1548,T,0,6.1NRT,294.52,36.69,D
45.83718,-73.24674,310.37,1.93,1.36,2024-07-14,1544,T,49,6.1NRT,297.3,13.65,D
37.09107,-102.10459,349.62,1.87,1.34,2024-07-14,1724,T,93,6.1NRT,314.25,113.14,D
37.08694,-102.08445,340.97,1.87,1.34,2024-07-14,1724,T,86,6.1NRT,314.15,71.97,D
36.83628,-113.60883,334.35,1.4,1.17,2024-07-14,1724,T,70,6.1NRT,310.62,26.21,D
36.83473,-113.59394,331.55,1.4,1.17,2024-07-14,1724,T,62,6.1NRT,312.14,19.15,D
35.99892,-118.30222,328.91,2.7,1.57,2024-07-14,1724,T,59,6.1NRT,291.96,88.1,D
34.95398,-118.54628,340.97,2.73,1.58,2024-07-14,1726,T,57,6.1NRT,308.86,130.1,D
33.69399,-109.48205,334.6,1,1,2024-07-14,1726,T,82,6.1NRT,304.74,25.47,D
33.69244,-109.4715,327.66,1,1,2024-07-14,1726,T,72,6.1NRT,305.29,16.97,D
33.38577,-108.54369,327.99,1.04,1.02,2024-07-14,1726,T,43,6.1NRT,308.55,13.63,D
33.38404,-108.53267,332.74,1.04,1.02,2024-07-14,1726,T,74,6.1NRT,306.76,20.8,D
33.62509,-111.14658,328.33,1.03,1.01,2024-07-14,1726,T,46,6.1NRT,309.95,9.94,D
33.62363,-111.13579,337.11,1.03,1.01,2024-07-14,1726,T,79,6.1NRT,311.79,21.28,D
33.41949,-110.85632,328.9,1.02,1.01,2024-07-14,1726,T,57,6.1NRT,310.41,8.33,D
32.7508,-111.01624,341.21,1.02,1.01,2024-07-14,1726,T,84,6.1NRT,310.76,24.87,D
32.74934,-111.0056,328.05,1.02,1.01,2024-07-14,1726,T,36,6.1NRT,308.88,5.21,D
30.49857,-109.62563,323.65,1.03,1.01,2024-07-14,1726,T,67,6.1NRT,305.2,9.51,D
48.23458,-120.58471,314.38,4.61,1.97,2024-07-14,1722,T,33,6.1NRT,301.15,56.59,D
45.22749,-106.79884,333.85,1,1,2024-07-14,1722,T,78,6.1NRT,308.68,19.44,D
45.224,-106.77401,325.69,1,1,2024-07-14,1722,T,67,6.1NRT,306.07,11.23,D
45.1907,-106.66724,328.17,1,1,2024-07-14,1722,T,48,6.1NRT,308.73,9.71,D
45.17667,-106.69688,350.76,1,1,2024-07-14,1722,T,94,6.1NRT,308.9,46.9,D
45.15736,-106.62495,335.54,1,1,2024-07-14,1722,T,77,6.1NRT,311.63,20.65,D
45.1486,-106.62739,333.77,1,1,2024-07-14,1722,T,71,6.1NRT,310.62,17.84,D
45.14335,-106.65459,336.88,1,1,2024-07-14,1722,T,79,6.1NRT,314.74,20.04,D
45.14159,-106.64219,395.49,1,1,2024-07-14,1722,T,100,6.1NRT,318.93,210.28,D
45.13984,-106.62981,375.18,1,1,2024-07-14,1722,T,100,6.1NRT,311.21,119.26,D
45.13808,-106.61744,339.25,1,1,2024-07-14,1722,T,86,6.1NRT,307.19,28.73,D
45.13284,-106.64465,399.42,1,1,2024-07-14,1722,T,100,6.1NRT,317.05,234.67,D
45.13108,-106.63226,367.59,1,1,2024-07-14,1722,T,100,6.1NRT,307.41,94.36,D
44.99326,-105.9453,334.31,1,1,2024-07-14,1722,T,81,6.1NRT,313.57,17.21,D
45.14908,-119.88552,323.2,4.05,1.87,2024-07-14,1724,T,66,6.1NRT,288.9,117.31,D
40.86666,-109.427,362.26,1.04,1.02,2024-07-14,1724,T,93,6.1NRT,302.73,89.07,D
40.86508,-109.41492,336.1,1.04,1.02,2024-07-14,1724,T,71,6.1NRT,298.71,32.03,D
17.88413,-71.42356,335.78,1.14,1.07,2024-07-14,1858,A,87,6.1NRT,301.75,33.04,D
18.21245,-70.55016,313.76,1.28,1.12,2024-07-14,1858,A,41,6.1NRT,299.95,9.45,D
18.2109,-70.56201,313.02,1.28,1.12,2024-07-14,1858,A,56,6.1NRT,299.92,9.61,D
27.02934,-80.98924,348.74,1.59,1.24,2024-07-14,1900,A,95,6.1NRT,290.8,100.47,D
27.02649,-81.00472,334.16,1.59,1.24,2024-07-14,1900,A,86,6.1NRT,289.49,50.81,D
49.13028,-123.84515,309.36,1.38,1.16,2024-07-14,1900,T,46,6.1NRT,298.08,7.07,D
48.25418,-120.54178,312.76,2.1,1.41,2024-07-14,1900,T,37,6.1NRT,299.77,21.91,D
48.24765,-120.57083,332.91,2.09,1.41,2024-07-14,1900,T,83,6.1NRT,305.14,76.29,D
48.24242,-120.5484,334.72,2.1,1.41,2024-07-14,1900,T,87,6.1NRT,304.11,86.8,D
48.23569,-120.57656,342.28,2.09,1.41,2024-07-14,1900,T,86,6.1NRT,303.98,114.04,D
48.23006,-120.5524,327.94,2.1,1.41,2024-07-14,1900,T,75,6.1NRT,306.16,57.16,D
48.22337,-120.58071,335.74,2.09,1.41,2024-07-14,1900,T,0,6.1NRT,306.97,92.09,D
48.21725,-120.55457,321.51,2.1,1.41,2024-07-14,1900,T,56,6.1NRT,305.55,36.5,D
48.23399,-120.58274,326.68,2.09,1.41,2024-07-14,1900,T,0,6.1NRT,303.02,56.78,D
48.22832,-120.55787,326.58,2.1,1.41,2024-07-14,1900,T,70,6.1NRT,306.43,52.97,D
45.23617,-119.91183,333.64,2.8,1.6,2024-07-14,1902,T,69,6.1NRT,306.25,83.36,D
45.23066,-119.95044,376.27,2.79,1.6,2024-07-14,1902,T,100,6.1NRT,315.21,545.47,D
45.22284,-119.919,369.9,2.8,1.6,2024-07-14,1902,T,100,6.1NRT,309.87,444.28,D
45.22517,-119.98894,330.92,2.78,1.59,2024-07-14,1902,T,84,6.1NRT,313.24,54.67,D
45.21687,-119.95563,346.54,2.79,1.6,2024-07-14,1902,T,93,6.1NRT,310.61,170.52,D
45.18723,-119.89756,348.93,2.82,1.6,2024-07-14,1902,T,95,6.1NRT,311.25,196.17,D
45.21307,-119.96261,334.44,2.79,1.6,2024-07-14,1902,T,86,6.1NRT,310.19,76.39,D
45.18382,-119.9047,347.68,2.82,1.6,2024-07-14,1902,T,94,6.1NRT,312.24,181.92,D
45.14959,-119.88873,338.63,2.83,1.61,2024-07-14,1902,T,75,6.1NRT,307.76,125.94,D
45.15232,-119.96088,326.65,2.8,1.6,2024-07-14,1902,T,73,6.1NRT,312.42,44.03,D
45.14387,-119.92673,335.74,2.82,1.6,2024-07-14,1902,T,87,6.1NRT,309.82,99.44,D
45.13631,-119.89633,336.8,2.83,1.61,2024-07-14,1902,T,77,6.1NRT,307.56,114.35,D
28.74411,-81.53363,310.34,1.59,1.24,2024-07-14,1900,A,11,6.1NRT,290.11,11.54,D
30.22823,-81.68832,323.79,1.52,1.22,2024-07-14,1900,A,0,6.1NRT,302.49,20.03,D
32.18665,-82.53827,319.02,1.57,1.23,2024-07-14,1900,A,66,6.1NRT,301.57,13.55,D
32.91763,-85.12891,318.06,2.22,1.44,2024-07-14,1902,A,65,6.1NRT,301.08,27.92,D
34.27084,-79.69421,325.02,1.06,1.03,2024-07-14,1902,A,73,6.1NRT,306.95,13.65,D
34.19294,-80.38644,321.56,1.12,1.06,2024-07-14,1902,A,66,6.1NRT,299.86,11.88,D
35.64759,-77.3548,318.41,1.02,1.01,2024-07-14,1902,A,0,6.1NRT,296.78,6.9,D
34.44308,-84.92575,319.99,1.98,1.37,2024-07-14,1902,A,46,6.1NRT,302.3,21.65,D
34.43502,-84.92811,318.28,1.98,1.37,2024-07-14,1902,A,42,6.1NRT,301.7,18.21,D
35.25166,-81.38607,321.19,1.2,1.09,2024-07-14,1902,A,45,6.1NRT,303.68,7.59,D
34.66593,-86.04245,313.32,2.3,1.47,2024-07-14,1902,A,49,6.1NRT,294.62,19.88,D
35.59002,-81.26811,322.47,1.17,1.08,2024-07-14,1902,A,69,6.1NRT,304.28,11.67,D
36.03983,-78.49514,317.99,1,1,2024-07-14,1902,A,25,6.1NRT,301.45,5.88,D
34.66436,-86.04878,313.06,2.3,1.47,2024-07-14,1902,A,40,6.1NRT,294.52,18.49,D
36.11393,-83.09,319.85,1.41,1.17,2024-07-14,1902,A,53,6.1NRT,303.38,13.97,D
37.20333,-76.59574,317.37,1.08,1.04,2024-07-14,1902,A,40,6.1NRT,301.56,6.2,D
36.31182,-83.43468,314.27,1.46,1.19,2024-07-14,1902,A,31,6.1NRT,299.77,6.63,D
37.30603,-89.5596,313.31,3.26,1.71,2024-07-14,1902,A,44,6.1NRT,297.24,27.48,D
40.91785,-76.08932,313.2,1.24,1.11,2024-07-14,1902,A,35,6.1NRT,300.25,7.02,D
40.3315,-83.5485,314.34,1.24,1.11,2024-07-14,1902,A,58,6.1NRT,292.2,10.96,D
44.46711,-88.09724,317.18,1.7,1.28,2024-07-14,1904,A,43,6.1NRT,301.27,11.53,D
49.65638,-67.77366,326.14,4.34,1.92,2024-07-14,1904,A,0,6.1NRT,288.04,178.17,D
49.6577,-67.77741,325.2,4.34,1.92,2024-07-14,1904,A,0,6.1NRT,287.27,168.88,D
18.87104,-92.63015,322.33,1.99,1.38,2024-07-14,2034,A,75,6.1NRT,282.54,52.28,D
17.96894,-101.66103,311.47,1.27,1.12,2024-07-14,2034,A,46,6.1NRT,296.06,7.01,D
19.4541,-92.084,310.64,2.23,1.45,2024-07-14,2034,A,41,6.1NRT,294.91,20.93,D
18.12393,-101.97016,317.36,1.32,1.14,2024-07-14,2034,A,64,6.1NRT,299.11,10.02,D
18.11574,-102.08355,325.85,1.34,1.15,2024-07-14,2034,A,77,6.1NRT,300.65,20.98,D
18.11372,-102.09589,324.91,1.34,1.15,2024-07-14,2034,A,76,6.1NRT,301.08,19.95,D
18.08298,-102.28339,317.1,1.38,1.16,2024-07-14,2034,A,64,6.1NRT,300.27,11.27,D
18.36626,-100.67272,319.89,1.12,1.05,2024-07-14,2034,A,69,6.1NRT,301.87,7.89,D
18.13254,-102.605,314.05,1.45,1.19,2024-07-14,2034,A,45,6.1NRT,298.26,7.88,D
18.27459,-102.66923,315.88,1.46,1.19,2024-07-14,2034,A,41,6.1NRT,299.65,9.88,D
18.35792,-102.29588,319.62,1.37,1.16,2024-07-14,2034,A,65,6.1NRT,303.2,10.89,D
18.64096,-102.32968,318.87,1.36,1.16,2024-07-14,2034,A,49,6.1NRT,302.52,9.47,D
18.73995,-102.78574,316.37,1.46,1.19,2024-07-14,2034,A,64,6.1NRT,299.37,11.5,D
18.73777,-102.79875,313.93,1.46,1.19,2024-07-14,2034,A,32,6.1NRT,298.4,9.21,D
19.35515,-99.59229,310.87,1.02,1.01,2024-07-14,2034,A,39,6.1NRT,286.34,7.41,D
19.0283,-102.09838,324.81,1.3,1.13,2024-07-14,2034,A,38,6.1NRT,302.88,13.61,D
19.15871,-102.05948,318.16,1.29,1.13,2024-07-14,2034,A,15,6.1NRT,300.22,9.13,D
20.47866,-100.77538,321.85,1.08,1.04,2024-07-14,2036,A,67,6.1NRT,304.09,11.87,D
20.57302,-100.52692,328.25,1.05,1.03,2024-07-14,2036,A,80,6.1NRT,298.78,18.86,D
20.5715,-100.53677,318.8,1.06,1.03,2024-07-14,2036,A,45,6.1NRT,300.68,7.79,D
22.65376,-97.67867,313.25,1.09,1.04,2024-07-14,2036,A,57,6.1NRT,295.25,7.91,D
24.50074,-107.81872,313.72,2.55,1.54,2024-07-14,2036,A,38,6.1NRT,295.22,25.86,D
29.71603,-92.71898,322.56,2.76,1.59,2024-07-14,2038,A,55,6.1NRT,290.71,71.76,D
29.7214,-92.72752,326.72,2.76,1.59,2024-07-14,2038,A,60,6.1NRT,290.67,91.14,D
33.42795,-107.97158,331,1.65,1.26,2024-07-14,2040,A,64,6.1NRT,313.63,29.02,D
33.42775,-107.97672,327.52,1.65,1.26,2024-07-14,2040,A,21,6.1NRT,313.59,18.62,D
33.38634,-108.54255,332.66,1.8,1.31,2024-07-14,2040,A,62,6.1NRT,307.78,47,D
33.70353,-109.48075,335.07,2.03,1.39,2024-07-14,2040,A,59,6.1NRT,307.88,73.87,D
33.69461,-109.48306,335.56,2.03,1.39,2024-07-14,2040,A,59,6.1NRT,306.27,78.72,D
33.56736,-111.12616,331.99,2.62,1.55,2024-07-14,2040,A,69,6.1NRT,308.01,60.04,D
33.61989,-111.14706,332.18,2.62,1.55,2024-07-14,2040,A,74,6.1NRT,310.36,52.93,D
33.62634,-111.15758,329.05,2.62,1.55,2024-07-14,2040,A,60,6.1NRT,308.71,39.25,D
37.07763,-102.106,342.8,1.03,1.01,2024-07-14,2040,A,49,6.1NRT,323.06,18.12,D
37.0761,-102.11729,340.73,1.03,1.01,2024-07-14,2040,A,49,6.1NRT,322.96,15.44,D
37.09876,-102.09402,343.13,1.03,1.01,2024-07-14,2040,A,85,6.1NRT,324.17,22.71,D
37.09725,-102.10533,343.13,1.03,1.01,2024-07-14,2040,A,85,6.1NRT,326.81,23.71,D
37.86042,-100.89753,333.93,1.13,1.06,2024-07-14,2040,A,56,6.1NRT,316.24,19.08,D
35.96684,-112.30024,347.48,2.7,1.57,2024-07-14,2040,A,92,6.1NRT,313.63,179.11,D
35.96033,-112.32885,373.28,2.71,1.58,2024-07-14,2040,A,100,6.1NRT,314.72,471.28,D
35.97245,-112.30917,335.16,2.7,1.57,2024-07-14,2040,A,50,6.1NRT,311.33,91.15,D
36.84009,-113.62272,338.46,3.09,1.67,2024-07-14,2042,A,64,6.1NRT,304.09,158.56,D
44.98035,-105.92259,335.65,1,1,2024-07-14,2042,A,61,6.1NRT,316.36,14.33,D
44.97855,-105.93491,351.08,1,1,2024-07-14,2042,A,94,6.1NRT,319.47,41.58,D
44.98908,-105.92516,362.51,1,1,2024-07-14,2042,A,100,6.1NRT,317.39,68.52,D
44.98729,-105.93748,352.12,1,1,2024-07-14,2042,A,94,6.1NRT,322.2,41.54,D
44.99781,-105.92773,370.47,1,1,2024-07-14,2042,A,100,6.1NRT,323.34,93.63,D
45.00655,-105.93029,340.54,1,1,2024-07-14,2042,A,77,6.1NRT,322.64,20.84,D
45.00475,-105.9426,342.02,1,1,2024-07-14,2042,A,86,6.1NRT,321.03,22.67,D
45.01707,-105.92053,350.9,1,1,2024-07-14,2042,A,94,6.1NRT,318.15,40.63,D
45.01528,-105.93285,342.95,1,1,2024-07-14,2042,A,76,6.1NRT,322.09,24.21,D
45.14785,-106.61002,338.33,1,1,2024-07-14,2042,A,61,6.1NRT,306.91,23.94,D
45.14597,-106.6224,354.79,1,1,2024-07-14,2042,A,97,6.1NRT,313.26,54.74,D
45.14409,-106.63476,333.09,1,1,2024-07-14,2042,A,77,6.1NRT,311.56,13.14,D
45.14221,-106.64715,328.58,1.01,1,2024-07-14,2042,A,49,6.1NRT,311.84,7.61,D
45.15658,-106.61273,381.38,1,1,2024-07-14,2042,A,100,6.1NRT,310.93,143.26,D
45.15471,-106.6251,379.02,1,1,2024-07-14,2042,A,100,6.1NRT,316,132.15,D
45.16531,-106.61543,336.78,1,1,2024-07-14,2042,A,79,6.1NRT,309.52,23.57,D
45.16344,-106.62778,343.57,1,1,2024-07-14,2042,A,89,6.1NRT,311.19,33.01,D
45.1809,-106.63321,336.26,1,1,2024-07-14,2042,A,81,6.1NRT,310.99,19.34,D
